a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2015;15/04/2015;DOLAR/MAY15;Futuro;Futuro;0;9.06;9.06;9.06;9.06;50000;0;50000;9.06;74;90;90;201505;may-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/JUN15;Futuro;Futuro;0;9.23;9.23;9.23;9.23;10000;0;10000;9.23;49;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/JUL15;Futuro;Futuro;0;9.4;9.4;9.4;9.4;20000;0;20000;9.4;98;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/AGO15;Futuro;Futuro;0;9.585;9.585;9.585;9.585;10000;0;10000;9.585;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/SEP15;Futuro;Futuro;0;9.74;9.74;9.74;9.74;10000;0;10000;9.74;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/OCT15;Futuro;Futuro;0;9.91;9.91;9.91;9.91;10000;0;10000;9.91;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/NOV15;Futuro;Futuro;0;10.1;10.1;10.1;10.1;10000;0;10000;10.1;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/DIC15;Futuro;Futuro;0;10.43;10.43;10.43;10.43;10000;0;10000;10.43;1;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.8;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/04/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.06;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/MAY15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.01;78;90;90;201505;may-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/JUN15;Futuro;Futuro;0;9.145;9.145;9.145;9.145;30000;0;30000;9.145;54;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/JUL15;Futuro;Futuro;0;9.27;9.27;9.273;9.273;500000;0;500000;9.273;48;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/AGO15;Futuro;Futuro;0;9.39;9.39;9.39;9.39;30000;0;30000;9.39;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/SEP15;Futuro;Futuro;0;9.505;9.505;9.505;9.505;30000;0;30000;9.505;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/OCT15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.64;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/NOV15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.85;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.195;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.555;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/05/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.896;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/JUN15;Futuro;Futuro;0;9.104;9.104;9.104;9.104;40000;0;40000;9.104;54;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/JUL15;Futuro;Futuro;0;9.231;9.231;9.231;9.231;20000;0;20000;9.231;48;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/AGO15;Futuro;Futuro;0;9.351;9.351;9.351;9.351;20000;0;20000;9.351;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/SEP15;Futuro;Futuro;0;9.475;9.475;9.475;9.475;40000;0;40000;9.475;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/OCT15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.594;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/NOV15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.732;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.959;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.235;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.528;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/06/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.834;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/JUL15;Futuro;Futuro;0;9.208;9.208;9.208;9.208;50000;0;50000;9.208;48;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/AGO15;Futuro;Futuro;0;9.33;9.33;9.33;9.33;50000;0;50000;9.33;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/SEP15;Futuro;Futuro;0;9.435;9.435;9.435;9.435;30000;0;30000;9.435;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/OCT15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.55;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/NOV15;Futuro;Futuro;0;9.72;9.72;9.72;9.72;50000;0;50000;9.72;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.956;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.2;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.49;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.795;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.095;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.385;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/07/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.65;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/SEP15;Futuro;Futuro;0;9.415;9.415;9.415;9.415;80000;0;80000;9.415;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/OCT15;Futuro;Futuro;0;9.565;9.56;9.565;9.56;30000;0;30000;9.56;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/NOV15;Futuro;Futuro;0;9.725;9.72;9.725;9.72;30000;0;30000;9.72;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/DIC15;Futuro;Futuro;0;9.895;9.895;9.895;9.895;20000;0;20000;9.897;3;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.107;8;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/FEB16;Futuro;Futuro;0;10.35;10.35;10.35;10.35;10000;0;10000;10.35;6;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.624;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.86;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.12;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.38;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/09/2015;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.675;5;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/OCT15;Futuro;Futuro;0;9.544;9.544;9.544;9.544;60000;0;60000;9.544;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/NOV15;Futuro;Futuro;0;9.714;9.714;9.714;9.714;50000;0;50000;9.714;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/DIC15;Futuro;Futuro;0;9.895;9.895;9.895;9.895;30000;0;30000;9.895;3;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/ENE16;Futuro;Futuro;0;10.115;10.115;10.115;10.115;30000;0;30000;10.115;10;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/FEB16;Futuro;Futuro;0;10.375;10.375;10.375;10.375;30000;0;30000;10.375;9;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.655;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.955;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.215;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.496;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.85;5;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/10/2015;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;12.165;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;10;3;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.36;7;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.82;7;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;11;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.12;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.4;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.655;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;12.105;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2015;15/12/2015;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;12.59;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/ENE15;Futuro;Futuro;0;8.64;8.638;8.64;8.64;40000;0;40000;8.64;74;90;90;201501;ene-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/FEB15;Futuro;Futuro;0;8.79;8.788;8.79;8.79;60000;0;60000;8.79;63;90;90;201502;feb-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/MAR15;Futuro;Futuro;0;8.975;8.975;8.975;8.975;20000;0;20000;8.975;79;90;90;201503;mar-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/ABR15;Futuro;Futuro;0;9.17;9.17;9.18;9.17;40000;0;40000;9.17;50;90;90;201504;abr-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/MAY15;Futuro;Futuro;0;9.385;9.385;9.385;9.385;10000;0;10000;9.385;59;90;90;201505;may-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/JUN15;Futuro;Futuro;0;9.595;9.595;9.595;9.595;10000;0;10000;9.595;34;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/JUL15;Futuro;Futuro;0;9.835;9.83;9.835;9.83;20000;0;20000;9.83;29;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/AGO15;Futuro;Futuro;0;10.075;10.075;10.075;10.075;10000;0;10000;10.075;34;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/SEP15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.295;18;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/OCT15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.525;2;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/NOV15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.735;2;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/01/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.945;0;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/MAR15;Futuro;Futuro;0;8.875;8.865;8.875;8.865;70000;0;70000;8.865;80;90;90;201503;mar-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/ABR15;Futuro;Futuro;0;9.06;9.05;9.06;9.05;60000;0;60000;9.05;48;90;90;201504;abr-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/MAY15;Futuro;Futuro;0;9.245;9.23;9.245;9.23;30000;0;30000;9.23;69;90;90;201505;may-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/JUN15;Futuro;Futuro;0;9.45;9.435;9.45;9.435;30000;0;30000;9.435;47;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/JUL15;Futuro;Futuro;0;9.65;9.64;9.65;9.64;20000;0;20000;9.64;41;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/AGO15;Futuro;Futuro;0;9.85;9.85;9.85;9.85;10000;0;10000;9.85;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/SEP15;Futuro;Futuro;0;10.06;10.06;10.06;10.06;10000;0;10000;10.06;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/OCT15;Futuro;Futuro;0;10.28;10.28;10.285;10.285;20000;0;20000;10.285;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/NOV15;Futuro;Futuro;0;10.565;10.565;10.565;10.565;10000;0;10000;10.565;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;10.99;1;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.6;1;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/03/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.97;0;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/ABR15;Futuro;Futuro;0;8.931;8.93;8.932;8.932;60000;0;60000;8.932;48;90;90;201504;abr-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/MAY15;Futuro;Futuro;0;9.06;9.06;9.067;9.067;80000;0;80000;9.067;78;90;90;201505;may-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/JUN15;Futuro;Futuro;0;9.23;9.23;9.235;9.235;60000;0;60000;9.235;54;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/JUL15;Futuro;Futuro;0;9.395;9.395;9.395;9.395;20000;0;20000;9.395;98;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/AGO15;Futuro;Futuro;0;9.58;9.58;9.58;9.58;10000;0;10000;9.58;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/SEP15;Futuro;Futuro;0;9.74;9.74;9.74;9.74;10000;0;10000;9.74;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/OCT15;Futuro;Futuro;0;9.92;9.92;9.92;9.92;10000;0;10000;9.92;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/NOV15;Futuro;Futuro;0;10.115;10.115;10.115;10.115;10000;0;10000;10.115;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/DIC15;Futuro;Futuro;0;10.435;10.435;10.435;10.435;10000;0;10000;10.435;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.805;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/04/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.065;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/JUN15;Futuro;Futuro;0;9.102;9.102;9.102;9.102;30000;0;30000;9.102;54;90;90;201506;jun-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/JUL15;Futuro;Futuro;0;9.23;9.23;9.23;9.23;20000;0;20000;9.23;48;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/AGO15;Futuro;Futuro;0;9.352;9.352;9.352;9.352;10000;0;10000;9.352;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/SEP15;Futuro;Futuro;0;9.472;9.472;9.475;9.475;30000;0;30000;9.475;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/OCT15;Futuro;Futuro;0;9.6;9.6;9.6;9.6;50000;0;50000;9.6;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/NOV15;Futuro;Futuro;0;9.738;9.738;9.738;9.738;20000;0;20000;9.738;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/DIC15;Futuro;Futuro;0;9.965;9.965;9.965;9.965;50000;0;50000;9.965;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.223;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.518;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/06/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.83;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/JUL15;Futuro;Futuro;0;9.2;9.2;9.205;9.205;40000;0;40000;9.205;48;90;90;201507;jul-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/AGO15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.327;35;90;90;201508;ago-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/SEP15;Futuro;Futuro;0;9.45;9.45;9.45;9.45;20000;0;20000;9.45;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/OCT15;Futuro;Futuro;0;9.565;9.565;9.565;9.565;20000;0;20000;9.565;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/NOV15;Futuro;Futuro;0;9.725;9.725;9.725;9.725;30000;0;30000;9.725;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/DIC15;Futuro;Futuro;0;0;0;0;0;0;0;0;9.961;2;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.206;3;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.506;1;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.805;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.105;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.395;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/07/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.66;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/SEP15;Futuro;Futuro;0;9.415;9.415;9.415;9.415;70000;0;70000;9.415;19;90;90;201509;sep-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/OCT15;Futuro;Futuro;0;9.56;9.56;9.56;9.56;20000;0;20000;9.56;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/NOV15;Futuro;Futuro;0;9.718;9.718;9.718;9.718;50000;0;50000;9.718;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/DIC15;Futuro;Futuro;0;9.895;9.895;9.895;9.895;20000;0;20000;9.895;3;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/ENE16;Futuro;Futuro;0;10.088;10.088;10.088;10.088;20000;0;20000;10.088;8;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.331;6;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.615;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.851;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.111;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.371;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/09/2015;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.666;5;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/OCT15;Futuro;Futuro;0;9.544;9.544;9.544;9.544;80000;0;80000;9.544;3;90;90;201510;oct-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/NOV15;Futuro;Futuro;0;9.714;9.714;9.715;9.715;50000;0;50000;9.715;3;90;90;201511;nov-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/DIC15;Futuro;Futuro;0;9.904;9.904;9.91;9.91;50000;0;50000;9.91;3;90;90;201512;dic-15;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/ENE16;Futuro;Futuro;0;10.11;10.11;10.12;10.12;40000;0;40000;10.12;10;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/FEB16;Futuro;Futuro;0;10.375;10.375;10.38;10.38;30000;0;30000;10.38;9;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.671;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;10.96;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.225;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2015;16/10/2015;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;11.515;1;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
