a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2018;31/10/2018;GGAL/DIC18;Futuro;Futuro;0;91.6;91.23;93.5;92.45;32800;0;32,800;92.6;741;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2017;01/12/2017;GGAL/DIC17;Futuro;Futuro;0;102;102;102;102;500;0;500;102;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;01/12/2017;GGAL/MAR18;Futuro;Futuro;0;108;108;108;108;500;0;500;108;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;04/12/2017;GGAL/DIC17;Futuro;Futuro;0;102.8;102.8;103.1;103.1;3500;0;3500;103.1;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;04/12/2017;GGAL/MAR18;Futuro;Futuro;0;108.8;108.8;109.1;109.1;3500;0;3500;109.1;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;05/12/2017;GGAL/DIC17;Futuro;Futuro;0;103.5;103.05;103.5;103.5;800;0;800;103.5;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;05/12/2017;GGAL/MAR18;Futuro;Futuro;0;109.5;109.5;109.5;109.5;500;0;500;109.5;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;06/12/2017;GGAL/DIC17;Futuro;Futuro;0;0;0;0;0;0;0;0;104.5;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;06/12/2017;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;110.5;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;07/12/2017;GGAL/DIC17;Futuro;Futuro;0;106.05;106.05;107.5;107.5;5000;0;5000;107.5;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;07/12/2017;GGAL/MAR18;Futuro;Futuro;0;112;112;113.5;113.5;3600;0;3600;113.5;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;11/12/2017;GGAL/DIC17;Futuro;Futuro;0;112.7;112.7;112.7;112.7;500;0;500;112.7;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;11/12/2017;GGAL/MAR18;Futuro;Futuro;0;118.7;118.7;118.7;118.7;500;0;500;118.7;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;12/12/2017;GGAL/DIC17;Futuro;Futuro;0;0;0;0;0;0;0;0;113.2;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;12/12/2017;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;119.2;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;13/12/2017;GGAL/DIC17;Futuro;Futuro;0;114.35;111.3;114.35;112.1;5500;0;5500;112.1;30;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;13/12/2017;GGAL/MAR18;Futuro;Futuro;0;118.1;118.1;118.1;118.1;2000;0;2000;118.1;20;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;14/12/2017;GGAL/DIC17;Futuro;Futuro;0;114.15;114.15;114.5;114.5;2700;0;2700;114.5;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;14/12/2017;GGAL/MAR18;Futuro;Futuro;0;120.5;120.5;120.5;120.5;2000;0;2000;120.5;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;15/12/2017;GGAL/DIC17;Futuro;Futuro;0;114.2;114;114.2;114;500;0;500;114;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;15/12/2017;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;120;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;18/12/2017;GGAL/DIC17;Futuro;Futuro;0;115.6;113.8;115.6;114.9;2600;0;2600;114.9;33;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;18/12/2017;GGAL/MAR18;Futuro;Futuro;0;120.9;120.9;120.9;120.9;2000;0;2000;120.9;20;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;19/12/2017;GGAL/DIC17;Futuro;Futuro;0;118.55;117.56;118.55;117.56;2200;0;2200;117.56;13;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;19/12/2017;GGAL/MAR18;Futuro;Futuro;0;124.55;124.55;124.55;124.55;2000;0;2000;124.55;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;20/12/2017;GGAL/DIC17;Futuro;Futuro;0;118.05;118.05;118.5;118.5;2200;0;2200;118.5;31;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;20/12/2017;GGAL/MAR18;Futuro;Futuro;0;124.5;124.5;124.5;124.5;2000;0;2000;124.5;20;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;21/11/2017;GGAL/DIC17;Futuro;Futuro;0;101.7;101.55;101.7;101.55;1100;0;1100;101.55;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;21/11/2017;GGAL/MAR18;Futuro;Futuro;0;107.15;107.15;107.15;107.15;100;0;100;107.15;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;21/12/2017;GGAL/DIC17;Futuro;Futuro;0;117.5;117.5;117.5;117.5;2000;0;2000;117.5;13;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;21/12/2017;GGAL/MAR18;Futuro;Futuro;0;123.5;123.5;123.5;123.5;2000;0;2000;123.5;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;22/11/2017;GGAL/DIC17;Futuro;Futuro;0;101.2;101.2;101.2;101.2;500;0;500;101.2;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;22/11/2017;GGAL/MAR18;Futuro;Futuro;0;107.2;107.2;107.2;107.2;500;0;500;107.2;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;22/12/2017;GGAL/DIC17;Futuro;Futuro;0;117.8;117.8;117.8;117.8;2000;0;2000;117.8;33;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;22/12/2017;GGAL/MAR18;Futuro;Futuro;0;123.8;123.8;123.8;123.8;2000;0;2000;123.8;20;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;23/11/2017;GGAL/DIC17;Futuro;Futuro;0;0;0;0;0;0;0;0;101.2;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;23/11/2017;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;107.2;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;24/11/2017;GGAL/DIC17;Futuro;Futuro;0;100.95;100.95;100.95;100.95;500;0;500;100.95;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;24/11/2017;GGAL/MAR18;Futuro;Futuro;0;106.95;106.95;106.95;106.95;500;0;500;106.95;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;26/12/2017;GGAL/DIC17;Futuro;Futuro;0;118.8;118.8;119.2;119.2;2200;0;2200;119.2;13;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;26/12/2017;GGAL/MAR18;Futuro;Futuro;0;125.2;125.2;125.2;125.2;2000;0;2000;125.2;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;27/11/2017;GGAL/DIC17;Futuro;Futuro;0;0;0;0;0;0;0;0;98;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;27/11/2017;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;104;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;27/12/2017;GGAL/DIC17;Futuro;Futuro;0;121.3;120.05;121.3;120.05;4500;0;4500;120.05;18;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;27/12/2017;GGAL/MAR18;Futuro;Futuro;0;126.3;126.05;126.3;126.05;4000;0;4000;126.05;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;28/11/2017;GGAL/DIC17;Futuro;Futuro;0;99.5;99.5;99.5;99.5;500;0;500;99.5;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;28/11/2017;GGAL/MAR18;Futuro;Futuro;0;105.5;105.5;105.5;105.5;500;0;500;105.5;6;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;28/12/2017;GGAL/DIC17;Futuro;Futuro;0;125.5;124.5;125.5;124.5;2000;0;2000;124.5;17;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;28/12/2017;GGAL/MAR18;Futuro;Futuro;0;131.5;130.5;131.5;130.5;2000;0;2000;130.5;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;29/11/2017;GGAL/DIC17;Futuro;Futuro;0;99.6;99.6;99.6;99.6;500;0;500;99.6;10;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;29/11/2017;GGAL/MAR18;Futuro;Futuro;0;105.6;105.6;105.6;105.6;500;0;500;105.6;1;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;29/12/2017;GGAL/DIC17;Futuro;Futuro;0;121.75;121.6;121.75;121.6;2000;0;2000;123.685;0;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;29/12/2017;GGAL/MAR18;Futuro;Futuro;0;127.75;127.6;127.75;127.6;2000;0;2000;127.6;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2017;30/11/2017;GGAL/DIC17;Futuro;Futuro;0;100.2;100.2;100.2;100.2;3500;0;3500;100.2;15;91;90;201712;dic-17;GGAL;s/e;Pesos;ACC;FI
2017;30/11/2017;GGAL/MAR18;Futuro;Futuro;0;106.2;106.2;106.2;106.2;3500;0;3500;106.2;5;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
